
340.71	531.06
341.08	531.06
341.45	531.06
341.82	483.60
342.19	483.60
342.56	445.19
342.94	506.20
343.31	526.54
343.68	422.59
344.05	637.27
344.42	479.08
344.79	451.97
345.16	594.33
345.53	533.32
345.90	560.44
346.27	639.53
346.65	587.56
347.02	641.79
347.39	616.93
347.76	648.57
348.13	616.93
348.50	677.95
348.87	664.39
349.24	720.88
349.61	752.52
349.98	716.37
350.35	831.62
350.72	761.56
351.09	788.68
351.46	879.07
351.84	784.16
352.21	768.34
352.58	879.07
352.95	892.63
353.32	881.33
353.69	883.59
354.06	858.73
354.43	847.44
354.80	845.18
355.17	804.50
355.54	881.33
355.91	908.45
356.28	824.84
356.65	888.11
357.02	894.89
357.39	897.15
357.76	915.23
358.13	879.07
358.50	935.57
358.87	926.53
359.24	854.21
359.61	885.85
359.98	931.05
360.35	851.96
360.72	849.70
361.09	885.85
361.46	842.92
361.83	881.33
362.20	881.33
362.57	827.10
362.94	881.33
363.31	1179.63
363.68	860.99
364.05	946.87
364.42	942.35
364.79	804.50
365.15	860.99
365.52	829.36
365.89	845.18
366.26	883.59
366.63	867.77
367.00	899.41
367.37	928.79
367.74	919.75
368.11	854.21
368.48	906.19
368.85	849.70
369.22	838.40
369.59	924.27
369.96	883.59
370.32	876.81
370.69	888.11
371.06	824.84
371.43	881.33
371.80	829.36
372.17	876.81
372.54	922.01
372.91	842.92
373.28	845.18
373.64	944.61
374.01	931.05
374.38	874.55
374.75	870.03
375.12	818.06
375.49	915.23
375.86	872.29
376.23	829.36
376.59	813.54
376.96	799.98
377.33	813.54
377.70	894.89
378.07	820.32
378.44	813.54
378.81	933.31
379.17	863.25
379.54	836.14
379.91	833.88
380.28	883.59
380.65	790.94
381.01	922.01
381.38	888.11
381.75	899.41
382.12	883.59
382.49	770.60
382.86	865.51
383.22	926.53
383.59	856.47
383.96	906.19
384.33	890.37
384.70	919.75
385.06	912.97
385.43	860.99
385.80	865.51
386.17	892.63
386.53	899.41
386.90	890.37
387.27	915.23
387.64	836.14
388.01	840.66
388.37	872.29
