
340.71	499.42
341.08	499.42
341.45	499.42
341.82	467.78
342.19	499.42
342.56	393.21
342.94	544.62
343.31	526.54
343.68	465.52
344.05	564.96
344.42	479.08
344.79	515.24
345.16	592.07
345.53	515.24
345.90	454.23
346.27	585.30
346.65	607.89
347.02	668.91
347.39	664.39
347.76	616.93
348.13	709.59
348.50	693.77
348.87	635.01
349.24	743.48
349.61	766.08
349.98	732.18
350.35	865.51
350.72	824.84
351.09	745.74
351.46	829.36
351.84	790.94
352.21	818.06
352.58	881.33
352.95	838.40
353.32	870.03
353.69	881.33
354.06	892.63
354.43	874.55
354.80	892.63
355.17	912.97
355.54	903.93
355.91	903.93
356.28	883.59
356.65	903.93
357.02	885.85
357.39	908.45
357.76	919.75
358.13	881.33
358.50	854.21
358.87	960.43
359.24	949.13
359.61	854.21
359.98	865.51
360.35	829.36
360.72	881.33
361.09	922.01
361.46	849.70
361.83	935.57
362.20	917.49
362.57	827.10
362.94	924.27
363.31	1247.42
363.68	888.11
364.05	944.61
364.42	892.63
364.79	847.44
365.15	903.93
365.52	912.97
365.89	829.36
366.26	946.87
366.63	964.95
367.00	876.81
367.37	953.65
367.74	897.15
368.11	919.75
368.48	964.95
368.85	885.85
369.22	951.39
369.59	879.07
369.96	906.19
370.32	813.54
370.69	842.92
371.06	872.29
371.43	928.79
371.80	885.85
372.17	793.20
372.54	919.75
372.91	890.37
373.28	899.41
373.64	906.19
374.01	865.51
374.38	863.25
374.75	910.71
375.12	860.99
375.49	856.47
375.86	906.19
376.23	922.01
376.59	951.39
376.96	931.05
377.33	811.28
377.70	978.51
378.07	908.45
378.44	863.25
378.81	894.89
379.17	885.85
379.54	885.85
379.91	1005.62
380.28	894.89
380.65	885.85
381.01	960.43
381.38	919.75
381.75	849.70
382.12	955.91
382.49	917.49
382.86	854.21
383.22	908.45
383.59	890.37
383.96	937.83
384.33	969.47
384.70	910.71
385.06	937.83
385.43	892.63
385.80	842.92
386.17	960.43
386.53	942.35
386.90	903.93
387.27	912.97
387.64	951.39
388.01	854.21
388.37	983.02
388.74	917.49
389.11	874.55
389.48	983.02
389.84	888.11
390.21	906.19
390.58	1059.86
390.95	942.35
391.31	980.77
391.68	955.91
392.05	937.83
392.42	964.95
392.78	1007.88
393.15	919.75
393.52	992.06
393.88	1037.26
394.25	912.97
394.62	1062.12
394.99	992.06
395.35	958.17
395.72	960.43
396.09	931.05
396.45	890.37
396.82	967.21
397.19	860.99
397.55	960.43
397.92	1014.66
398.29	906.19
398.66	894.89
399.02	946.87
399.39	940.09
399.76	953.65
400.12	937.83
400.49	901.67
400.86	1032.74
401.22	1068.90
401.59	1010.14
401.95	1041.78
402.32	971.73
402.69	1044.04
403.05	1141.21
403.42	1048.56
403.79	1141.21
404.15	1195.45
404.52	1071.16
404.89	1157.03
405.25	1159.29
405.62	1111.84
405.98	1256.46
406.35	1145.73
406.72	1080.20
407.08	1125.39
407.45	1084.72
407.82	1032.74
408.18	1037.26
408.55	953.65
408.91	971.73
409.28	1046.30
409.65	1001.10
410.01	1012.40
410.38	1134.43
410.74	1023.70
411.11	1098.28
411.47	1127.65
411.84	1177.37
412.21	1170.59
412.57	1258.72
412.94	1288.10
413.30	1342.34
413.67	1358.16
414.03	1285.84
414.40	1385.27
414.76	1396.57
415.13	1367.20
415.50	1439.51
415.86	1414.65
416.23	1326.52
416.59	1434.99
416.96	1312.96
417.32	1229.35
417.69	1270.02
418.05	1141.21
418.42	1172.85
