
340.71	472.30
341.08	472.30
341.45	472.30
341.82	418.07
342.19	438.41
342.56	386.43
342.94	359.31
343.31	427.11
343.68	461.00
344.05	524.28
344.42	436.15
344.79	472.30
345.16	492.64
345.53	458.74
345.90	415.81
346.27	488.12
346.65	542.36
347.02	467.78
347.39	576.26
347.76	546.88
348.13	587.56
348.50	612.41
348.87	603.37
349.24	668.91
349.61	711.85
349.98	684.73
350.35	723.14
350.72	759.30
351.09	734.44
351.46	797.72
351.84	750.26
352.21	738.96
352.58	779.64
352.95	759.30
353.32	781.90
353.69	813.54
354.06	797.72
354.43	775.12
354.80	888.11
355.17	723.14
355.54	763.82
355.91	847.44
356.28	736.70
356.65	833.88
357.02	854.21
357.39	849.70
357.76	831.62
358.13	809.02
358.50	797.72
358.87	818.06
359.24	725.40
359.61	696.03
359.98	874.55
360.35	831.62
360.72	770.60
361.09	840.66
361.46	736.70
361.83	763.82
362.20	831.62
362.57	793.20
362.94	802.24
363.31	1143.47
363.68	788.68
364.05	847.44
364.42	867.77
364.79	761.56
365.15	827.10
365.52	824.84
365.89	822.58
366.26	838.40
366.63	833.88
367.00	788.68
367.37	827.10
367.74	779.64
368.11	748.00
368.48	901.67
368.85	815.80
369.22	736.70
369.59	818.06
369.96	836.14
370.32	802.24
370.69	865.51
371.06	750.26
371.43	784.16
371.80	829.36
372.17	741.22
372.54	809.02
372.91	784.16
373.28	759.30
373.64	867.77
374.01	802.24
374.38	741.22
374.75	802.24
375.12	822.58
375.49	797.72
375.86	840.66
376.23	820.32
376.59	763.82
376.96	822.58
377.33	784.16
377.70	849.70
378.07	879.07
378.44	815.80
378.81	829.36
379.17	815.80
379.54	761.56
379.91	788.68
380.28	757.04
380.65	809.02
381.01	854.21
381.38	750.26
381.75	793.20
382.12	851.96
382.49	820.32
382.86	795.46
383.22	917.49
383.59	833.88
383.96	811.28
384.33	851.96
384.70	797.72
385.06	820.32
385.43	833.88
385.80	856.47
386.17	865.51
386.53	795.46
386.90	802.24
387.27	931.05
387.64	802.24
388.01	793.20
388.37	890.37
388.74	881.33
389.11	822.58
389.48	881.33
389.84	847.44
390.21	824.84
390.58	919.75
390.95	894.89
391.31	815.80
391.68	885.85
392.05	854.21
392.42	890.37
392.78	933.31
393.15	842.92
393.52	885.85
393.88	881.33
394.25	818.06
394.62	906.19
394.99	863.25
395.35	813.54
395.72	883.59
396.09	872.29
396.45	809.02
396.82	858.73
397.19	894.89
397.55	827.10
397.92	915.23
398.29	863.25
398.66	809.02
399.02	903.93
399.39	879.07
399.76	836.14
400.12	797.72
400.49	813.54
400.86	888.11
401.22	933.31
401.59	879.07
401.95	845.18
402.32	845.18
402.69	849.70
403.05	967.21
403.42	967.21
403.79	935.57
404.15	906.19
404.52	863.25
404.89	908.45
405.25	998.84
405.62	922.01
405.98	883.59
406.35	917.49
406.72	874.55
407.08	931.05
407.45	942.35
407.82	858.73
408.18	890.37
408.55	860.99
408.91	820.32
409.28	942.35
409.65	919.75
410.01	872.29
410.38	980.77
410.74	958.17
411.11	935.57
411.47	935.57
411.84	967.21
412.21	987.54
412.57	1014.66
412.94	944.61
