340.71	628.23
341.08	628.23
341.45	628.23
341.82	528.80
342.19	596.59
342.56	587.56
342.94	533.32
343.31	553.66
343.68	585.30
344.05	589.82
344.42	623.71
344.79	598.85
345.16	603.37
345.53	612.41
345.90	707.33
346.27	675.69
346.65	686.99
347.02	770.60
347.39	709.59
347.76	655.35
348.13	775.12
348.50	781.90
348.87	781.90
349.24	790.94
349.61	813.54
349.98	849.70
350.35	860.99
350.72	838.40
351.09	831.62
351.46	885.85
351.84	840.66
352.21	971.73
352.58	872.29
352.95	903.93
353.32	901.67
353.69	897.15
354.06	856.47
354.43	910.71
354.80	989.80
355.17	901.67
355.54	892.63
355.91	989.80
356.28	917.49
356.65	946.87
357.02	962.69
357.39	942.35
357.76	998.84
358.13	980.77
358.50	940.09
358.87	922.01
359.24	894.89
359.61	960.43
359.98	922.01
360.35	960.43
360.72	996.58
361.09	933.31
361.46	867.77
361.83	881.33
362.20	901.67
362.57	865.51
362.94	906.19
363.31	1147.99
363.68	903.93
364.05	897.15
364.42	910.71
364.79	906.19
365.15	926.53
365.52	903.93
365.89	935.57
366.26	870.03
366.63	894.89
367.00	908.45
367.37	935.57
367.74	883.59
368.11	883.59
368.48	897.15
368.85	894.89
369.22	935.57
369.59	903.93
369.96	883.59
370.32	908.45
370.69	935.57
371.06	885.85
371.43	815.80
371.80	881.33
372.17	890.37
372.54	867.77
372.91	847.44
373.28	924.27
373.64	960.43
374.01	919.75
374.38	946.87
374.75	892.63
375.12	903.93
375.49	919.75
375.86	897.15
376.23	908.45
376.59	964.95
376.96	912.97
377.33	892.63
377.70	942.35
378.07	883.59
378.44	885.85
378.81	899.41
379.17	897.15
379.54	906.19
379.91	953.65
380.28	960.43
380.65	910.71
381.01	917.49
381.38	870.03
381.75	856.47
382.12	908.45
382.49	872.29
382.86	931.05
383.22	917.49
383.59	892.63
383.96	908.45
384.33	910.71
384.70	944.61
385.06	922.01
385.43	901.67
385.80	838.40
386.17	881.33
386.53	946.87
386.90	903.93
387.27	885.85
387.64	951.39
388.01	899.41
388.37	881.33
388.74	867.77
389.11	949.13
389.48	872.29
389.84	983.02
390.21	903.93
390.58	874.55
390.95	926.53
391.31	931.05
391.68	888.11
392.05	820.32
392.42	960.43
392.78	922.01
393.15	964.95
393.52	926.53
393.88	983.02
394.25	867.77
394.62	840.66
394.99	908.45
395.35	942.35
395.72	953.65
396.09	876.81
396.45	922.01
396.82	879.07
397.19	865.51
397.55	874.55
397.92	901.67
398.29	942.35
398.66	985.28
399.02	976.25
399.39	915.23
399.76	890.37
400.12	872.29
400.49	876.81
400.86	926.53
401.22	872.29
401.59	903.93
401.95	894.89
402.32	935.57
402.69	922.01
403.05	933.31
403.42	928.79
403.79	926.53
404.15	928.79
404.52	901.67
404.89	924.27
405.25	858.73
405.62	818.06
405.98	872.29
406.35	953.65
406.72	924.27
407.08	833.88
407.45	946.87
407.82	940.09
408.18	931.05
408.55	917.49
408.91	922.01
409.28	901.67
409.65	917.49
410.01	937.83
410.38	908.45
410.74	912.97
411.11	944.61
411.47	917.49
411.84	953.65
412.21	969.47
412.57	964.95
412.94	917.49
413.30	935.57
413.67	912.97
414.03	971.73
414.40	940.09
414.76	949.13
415.13	998.84
415.50	935.57
415.86	946.87
416.23	942.35
416.59	888.11
416.96	973.99
417.32	940.09
417.69	980.77
418.05	912.97
418.42	953.65
418.78	1007.88
419.15	931.05
419.51	942.35
419.88	933.31
420.24	899.41
420.61	928.79
420.97	942.35
421.34	910.71
421.70	919.75
422.07	960.43
422.43	922.01
422.80	976.25
423.16	897.15
423.53	928.79
423.89	942.35
424.26	944.61
424.62	937.83
424.99	901.67
425.35	969.47
425.71	940.09
426.08	953.65
426.44	1007.88
426.81	908.45
427.17	899.41
427.54	994.32
427.90	937.83
428.27	912.97
428.63	933.31
428.99	989.80
429.36	944.61
429.72	935.57
430.09	996.58
430.45	994.32
430.82	951.39
431.18	1073.42
431.54	894.89
431.91	992.06
432.27	980.77
432.64	980.77
433.00	942.35
433.36	983.02
433.73	964.95
434.09	1003.36
434.45	967.21
434.82	1014.66
435.18	940.09
435.55	1012.40
435.91	1048.56
436.27	973.99
436.64	944.61
437.00	1003.36
437.36	1021.44
437.73	1032.74
438.09	1035.00
438.45	1077.94
438.82	1082.46
439.18	1179.63
439.54	1247.42
439.91	1202.23
440.27	1276.80
440.63	1344.60
441.00	1322.00
441.36	1534.42
441.72	1527.64
442.09	1559.28
442.45	1586.40
442.81	1611.26
443.18	1697.13
443.54	1690.35
443.90	1651.93
444.27	1656.45
444.63	1647.41
444.99	1645.15
445.35	1606.74
445.72	1667.75
446.08	1566.06
446.44	1520.86
446.81	1557.02
447.17	1505.05
447.53	1430.47
447.89	1387.53
448.26	1337.82
448.62	1258.72
448.98	1168.33
449.34	1071.16
449.71	1141.21
450.07	1068.90
450.43	1143.47
450.79	1175.11
451.16	1152.51
451.52	1161.55
451.88	1096.02
452.24	1141.21
452.60	1184.15
452.97	1136.69
453.33	1150.25
453.69	1170.59
454.05	1143.47
454.42	1175.11
454.78	1150.25
455.14	1220.31
455.50	1116.35
455.86	1199.97
456.23	1256.46
456.59	1154.77
456.95	1145.73
457.31	1147.99
457.67	1172.85
458.03	1199.97
458.40	1179.63
458.76	1138.95
459.12	1170.59
459.48	1229.35
459.84	1202.23
460.20	1129.91
460.57	1161.55
460.93	1213.53
461.29	1251.94
461.65	1197.71
462.01	1177.37
462.37	1188.67
